,time,value
502,2021-05-21 02:02:00,87.90207
503,2021-05-21 02:03:00,92.851746
504,2021-05-22 00:00:00,96.19605
505,2021-05-22 00:01:00,97.28289
506,2021-05-22 00:02:00,96.82138
507,2021-05-22 00:03:00,95.4819
508,2021-05-22 00:04:00,93.7184
509,2021-05-22 00:05:00,91.4575
510,2021-05-22 00:06:00,90.26183
511,2021-05-22 00:07:00,89.79217
512,2021-05-22 00:08:00,82.94703
513,2021-05-22 00:09:00,76.03195
514,2021-05-22 01:00:00,73.7136
515,2021-05-22 01:01:00,77.34102
516,2021-05-22 01:02:00,77.850655
517,2021-05-22 01:03:00,74.96271
518,2021-05-22 01:04:00,78.00055
519,2021-05-22 01:05:00,73.283905
520,2021-05-22 01:06:00,73.38383
521,2021-05-22 01:07:00,61.582222
522,2021-05-22 01:08:00,74.223236
523,2021-05-22 01:09:00,85.015564
524,2021-05-22 02:00:00,82.64725
525,2021-05-22 02:01:00,83.59657
526,2021-05-22 02:02:00,88.43313
527,2021-05-22 02:03:00,96.60732
528,2021-05-23 00:00:00,99.82503
529,2021-05-23 00:01:00,102.06344
530,2021-05-23 00:02:00,99.625175
531,2021-05-23 00:03:00,101.44388
532,2021-05-23 00:04:00,99.84502
533,2021-05-23 00:05:00,104.50171
534,2021-05-23 00:06:00,103.012764
535,2021-05-23 00:07:00,100.53453
536,2021-05-23 00:08:00,97.95636
537,2021-05-23 00:09:00,90.74149
538,2021-05-23 01:00:00,88.25326
539,2021-05-23 01:01:00,88.14333
540,2021-05-23 01:02:00,87.24397
541,2021-05-23 01:03:00,86.14476
542,2021-05-23 01:04:00,85.255394
543,2021-05-23 01:05:00,83.87637
544,2021-05-23 01:06:00,80.948456
545,2021-05-23 01:07:00,82.96702
546,2021-05-23 01:08:00,88.76289
547,2021-05-23 01:09:00,89.07268
548,2021-05-23 02:00:00,85.435265
549,2021-05-23 02:01:00,88.67296
550,2021-05-23 02:02:00,94.43886
551,2021-05-23 02:03:00,99.27542
552,2021-05-24 00:00:00,101.01418
553,2021-05-24 00:01:00,100.93424
554,2021-05-24 00:02:00,100.004906
555,2021-05-24 00:03:00,96.37748
556,2021-05-24 00:04:00,94.98847
557,2021-05-24 00:05:00,89.75219
558,2021-05-24 00:06:00,75.752144
559,2021-05-24 00:07:00,63.121128
560,2021-05-24 00:08:00,53.767776
561,2021-05-24 00:09:00,57.99477
562,2021-05-24 01:00:00,70.745705
563,2021-05-24 01:01:00,76.17185
564,2021-05-24 01:02:00,77.52089
565,2021-05-24 01:03:00,75.8221
566,2021-05-24 01:04:00,73.59368
567,2021-05-24 01:05:00,73.76356
568,2021-05-24 01:06:00,63.26103
569,2021-05-24 01:07:00,63.98052
570,2021-05-24 01:08:00,54.49726
571,2021-05-24 01:09:00,67.797806
572,2021-05-24 02:00:00,78.530174
573,2021-05-24 02:01:00,87.14405
574,2021-05-24 02:02:00,92.280396
575,2021-05-24 02:03:00,97.766495
576,2021-05-25 00:00:00,100.33467
577,2021-05-25 00:01:00,98.306114
578,2021-05-25 00:02:00,95.49811
579,2021-05-25 00:03:00,94.45885
580,2021-05-25 00:04:00,92.17047
581,2021-05-25 00:05:00,81.84782
582,2021-05-25 00:06:00,67.18823
583,2021-05-25 00:07:00,61.002636
584,2021-05-25 00:08:00,61.742107
585,2021-05-25 00:09:00,58.67429
586,2021-05-25 01:00:00,59.973366
587,2021-05-25 01:01:00,72.55442
588,2021-05-25 01:02:00,76.21182
589,2021-05-25 01:03:00,72.184685
590,2021-05-25 01:04:00,69.986244
591,2021-05-25 01:05:00,69.11687
592,2021-05-25 01:06:00,62.861313
593,2021-05-25 01:07:00,58.04474
594,2021-05-25 01:08:00,55.326668
595,2021-05-25 01:09:00,65.079735
596,2021-05-25 02:00:00,78.81997
597,2021-05-25 02:01:00,84.66581
598,2021-05-25 02:02:00,90.3018
599,2021-05-25 02:03:00,97.53666
600,2021-05-26 00:00:00,99.554375
601,2021-05-26 00:01:00,99.40439
602,2021-05-26 00:02:00,97.497345
603,2021-05-26 00:03:00,94.764984
604,2021-05-26 00:04:00,92.4372
605,2021-05-26 00:05:00,88.81286
606,2021-05-26 00:06:00,76.951294
607,2021-05-26 00:07:00,50.510094
608,2021-05-26 00:08:00,56.01618
609,2021-05-26 00:09:00,63.221058
610,2021-05-26 01:00:00,64.939835
611,2021-05-26 01:01:00,72.464485
612,2021-05-26 01:02:00,74.90275
613,2021-05-26 01:03:00,74.58298
614,2021-05-26 01:04:00,69.83635
615,2021-05-26 01:05:00,66.838486
616,2021-05-26 01:06:00,56.835598
617,2021-05-26 01:07:00,60.51298
618,2021-05-26 01:08:00,53.80775
619,2021-05-26 01:09:00,60.353096
620,2021-05-26 02:00:00,80.20898
621,2021-05-26 02:01:00,84.48594
622,2021-05-26 02:02:00,89.54234
623,2021-05-26 02:03:00,98.126236
624,2021-05-27 00:00:00,101.44388
625,2021-05-27 00:01:00,100.39462
626,2021-05-27 00:02:00,98.545944
627,2021-05-27 00:03:00,94.03915
628,2021-05-27 00:04:00,92.5502
629,2021-05-27 00:05:00,88.83285
630,2021-05-27 00:06:00,67.73785
631,2021-05-27 00:07:00,60.662876
632,2021-05-27 00:08:00,59.6436
633,2021-05-27 00:09:00,58.70427
634,2021-05-27 01:00:00,57.485134
635,2021-05-27 01:01:00,59.034035
636,2021-05-27 01:02:00,74.64294
637,2021-05-27 01:03:00,74.043365
638,2021-05-27 01:04:00,72.184685
639,2021-05-27 01:05:00,71.34528
640,2021-05-27 01:06:00,66.47874
641,2021-05-27 01:07:00,58.81419
642,2021-05-27 01:08:00,57.655014
643,2021-05-27 01:09:00,75.44237
644,2021-05-27 02:00:00,80.85852
645,2021-05-27 02:01:00,85.20543
646,2021-05-27 02:02:00,89.762184
647,2021-05-27 02:03:00,97.146935
648,2021-05-28 00:00:00,99.23545
649,2021-05-28 00:01:00,99.39534
650,2021-05-28 00:02:00,95.91781
651,2021-05-28 00:03:00,92.84999
652,2021-05-28 00:04:00,84.535904
653,2021-05-28 00:05:00,78.809975
654,2021-05-28 00:06:00,70.785675
655,2021-05-28 00:07:00,59.05402
656,2021-05-28 00:08:00,59.693565
657,2021-05-28 00:09:00,60.54296
658,2021-05-28 01:00:00,58.42447
659,2021-05-28 01:01:00,65.6893
660,2021-05-28 01:02:00,75.04265
661,2021-05-28 01:03:00,73.76356
662,2021-05-28 01:04:00,69.40666
663,2021-05-28 01:05:00,70.65577
664,2021-05-28 01:06:00,74.23323
665,2021-05-28 01:07:00,63.081154
666,2021-05-28 01:08:00,52.52866
667,2021-05-28 01:09:00,61.292427
668,2021-05-28 02:00:00,79.34959
669,2021-05-28 02:01:00,83.48665
670,2021-05-28 02:02:00,88.41315
671,2021-05-28 02:03:00,96.27755
672,2021-05-29 00:00:00,98.81575
673,2021-05-29 00:01:00,100.58449
674,2021-05-29 00:02:00,100.044876
675,2021-05-29 00:03:00,96.92709
676,2021-05-29 00:04:00,94.8086
677,2021-05-29 00:05:00,94.56877
678,2021-05-29 00:06:00,91.1512
679,2021-05-29 00:07:00,89.82214
680,2021-05-29 00:08:00,82.73718
681,2021-05-29 00:09:00,78.32032
682,2021-05-29 01:00:00,75.1226
683,2021-05-29 01:01:00,73.004105
684,2021-05-29 01:02:00,70.06619
685,2021-05-29 01:03:00,56.32596
686,2021-05-29 01:04:00,80.21897
687,2021-05-29 01:05:00,63.40093
688,2021-05-29 01:06:00,56.71568
689,2021-05-29 01:07:00,56.515823
690,2021-05-29 01:08:00,72.064766
691,2021-05-29 01:09:00,84.2561
692,2021-05-29 02:00:00,85.30535
693,2021-05-29 02:01:00,86.514496
694,2021-05-29 02:02:00,89.10265
695,2021-05-29 02:03:00,96.46742
696,2021-05-30 00:00:00,100.75437
697,2021-05-30 00:01:00,101.26401
